,CHROM,START,END,STRAND,GENE
31331,11,52137792,52141501,-,Solyc11g069480.2
31332,11,52148920,52160432,+,Solyc11g069490.3
31333,11,52168931,52173310,-,Solyc11g069500.2
31334,11,52187728,52191507,-,Solyc11g069510.3
31335,11,52194545,52202944,-,Solyc11g069520.2
31336,11,52204507,52215124,-,Solyc11g069530.2
31337,11,52222454,52227428,-,Solyc11g069540.3
31338,11,52229891,52236878,-,Solyc11g069550.1
31339,11,52238407,52241658,-,Solyc11g069560.2
31340,11,52252357,52256090,-,Solyc11g069570.2
31341,11,52270433,52274702,-,Solyc11g069580.2
31342,11,52282573,52289497,-,Solyc11g069590.2
31343,11,52292521,52298116,-,Solyc11g069600.2
31344,11,52307527,52320754,-,Solyc11g069610.3
31345,11,52323387,52327201,+,Solyc11g069620.3
31346,11,52327242,52328885,+,Solyc11g069625.1
31347,11,52329024,52331092,-,Solyc11g069630.1
31348,11,52332675,52335407,-,Solyc11g069640.2
31349,11,52347790,52351790,-,Solyc11g069650.2
31350,11,52353649,52353819,-,Solyc11g069670.2
31351,11,52359035,52360459,+,Solyc11g069680.1
31352,11,52361353,52367534,+,Solyc11g069690.3
31353,11,52368767,52371636,+,Solyc11g069700.2
31354,11,52372088,52380681,-,Solyc11g069710.2
31355,11,52389687,52395708,+,Solyc11g069720.2
31356,11,52397699,52398025,-,Solyc11g069730.1
31357,11,52407681,52409643,+,Solyc11g069735.1
31358,11,52417174,52419090,+,Solyc11g069750.3
31359,11,52437079,52437630,-,Solyc11g069760.1
31360,11,52440940,52446956,-,Solyc11g069765.1
31361,11,52463869,52464405,+,Solyc11g069770.2
31362,11,52466444,52471701,-,Solyc11g069780.3
31363,11,52479818,52485151,-,Solyc11g069790.2
31364,11,52490161,52491693,-,Solyc11g069800.1
31365,11,52498418,52507330,-,Solyc11g069810.3
31366,11,52512100,52521711,+,Solyc11g069820.3
31367,11,52522829,52529720,-,Solyc11g069830.2
31368,11,52531095,52537730,+,Solyc11g069840.3
31369,11,52538287,52542438,+,Solyc11g069850.3
31370,11,52544220,52548884,+,Solyc11g069860.3
31371,11,52550135,52550677,+,Solyc11g069870.1
31372,11,52552904,52553542,+,Solyc11g069880.1
31373,11,52562952,52566935,-,Solyc11g069890.3
31374,11,52580396,52580569,-,Solyc11g069900.3
31375,11,52583166,52586102,+,Solyc11g069910.2
31376,11,52588115,52588761,+,Solyc11g069920.1
31377,11,52590456,52594960,+,Solyc11g069930.3
31378,11,52600627,52601055,+,Solyc11g069940.1
31379,11,52607480,52616886,+,Solyc11g069950.2
31380,11,52621282,52624569,-,Solyc11g069960.2
31381,11,52627219,52628004,-,Solyc11g069970.1
31382,11,52635554,52643198,-,Solyc11g069990.2
31383,11,52644438,52645871,+,Solyc11g070010.3
31384,11,52646663,52650617,-,Solyc11g070020.3
31385,11,52652448,52658404,+,Solyc11g070030.2
31386,11,52660728,52662164,+,Solyc11g070040.3
31387,11,52663679,52669357,-,Solyc11g070050.2
31388,11,52671041,52676755,-,Solyc11g070060.2
31389,11,52678537,52680207,-,Solyc11g070070.3
31390,11,52682293,52686793,+,Solyc11g070080.1
31391,11,52688102,52694038,+,Solyc11g070090.1
31392,11,52695625,52700279,+,Solyc11g070100.2
31393,11,52701025,52706972,-,Solyc11g070110.3
31394,11,52708312,52714552,+,Solyc11g070120.2
31395,11,52716388,52719347,+,Solyc11g070130.2
31396,11,52720689,52728469,+,Solyc11g070140.2
31397,11,52728911,52731903,-,Solyc11g070150.2
31398,11,52736151,52745042,+,Solyc11g070160.2
31399,11,52747247,52751948,-,Solyc11g070170.2
31400,11,52760850,52766232,+,Solyc11g070175.1
31401,11,52766645,52767376,-,Solyc11g070180.1
31402,11,52767735,52769802,+,Solyc11g070183.1
31403,11,52788179,52789174,+,Solyc11g070187.1
31404,11,52790175,52791170,+,Solyc11g071190.3
31405,11,52799046,52800272,-,Solyc11g071200.3
31406,11,52806881,52807066,-,Solyc11g071210.3
31407,11,52815164,52819551,-,Solyc11g071220.2
31408,11,52821886,52822333,+,Solyc11g071223.1
31409,11,52830462,52835197,+,Solyc11g071227.1
31410,11,52838121,52840874,-,Solyc11g071230.2
31411,11,52843749,52845375,+,Solyc11g071240.2
31412,11,52851412,52857142,-,Solyc11g071250.3
31413,11,52864175,52866662,-,Solyc11g071260.2
31414,11,52870294,52878646,-,Solyc11g071270.2
31415,11,52879329,52883073,-,Solyc11g071280.2
31416,11,52889224,52895870,+,Solyc11g071290.2
31417,11,52895995,52896440,+,Solyc11g071295.1
31418,11,52896504,52903893,-,Solyc11g071300.2
31419,11,52907681,52911045,-,Solyc11g071310.1
31420,11,52913010,52916063,+,Solyc11g071320.2
31421,11,52916751,52922481,+,Solyc11g071330.3
31422,11,52922879,52928310,-,Solyc11g071340.3
31423,11,52931456,52934549,+,Solyc11g071350.1
31424,11,52939916,52940721,-,Solyc11g071360.1
31425,11,52942905,52944428,+,Solyc11g071370.1
31426,11,52945095,52945649,-,Solyc11g071380.1
31427,11,52951112,52952377,+,Solyc11g071390.1
31428,11,52955200,52956891,+,Solyc11g071400.1
31429,11,52970670,52974296,+,Solyc11g071420.3
31430,11,52978257,52982046,+,Solyc11g071430.1
31431,11,52983172,52984125,-,Solyc11g071440.2
31432,11,52985504,52985801,+,Solyc11g071450.3
31433,11,52987391,52990368,-,Solyc11g071460.2
31434,11,52997591,52998922,+,Solyc11g071470.1
31435,11,53000276,53001607,-,Solyc11g071480.1
31436,11,53013075,53015865,+,Solyc11g071490.2
31437,11,53022031,53025358,+,Solyc11g071500.3
31438,11,53029131,53033220,+,Solyc11g071510.3
31439,11,53033913,53036052,+,Solyc11g071520.2
31440,11,53036933,53037550,-,Solyc11g071530.1
31441,11,53040028,53045674,+,Solyc11g071540.2
31442,11,53047536,53050781,+,Solyc11g071550.2
31443,11,53051296,53052956,-,Solyc11g071560.2
31444,11,53057212,53073290,+,Solyc11g071570.3
31445,11,53074078,53081050,+,Solyc11g071580.2
31446,11,53083564,53090729,+,Solyc11g071600.2
31447,11,53094044,53102767,+,Solyc11g071610.2
31448,11,53106161,53115834,+,Solyc11g071620.3
31449,11,53116759,53117372,-,Solyc11g071630.1
31450,11,53123512,53128213,+,Solyc11g071640.3
31451,11,53129940,53135351,+,Solyc11g071650.3
31452,11,53137732,53139339,-,Solyc11g071660.1
31453,11,53141093,53142595,+,Solyc11g071670.2
31454,11,53145186,53157900,-,Solyc11g071680.2
31455,11,53159652,53164191,-,Solyc11g071690.3
31456,11,53166496,53187797,+,Solyc11g071700.2
31457,11,53188156,53190908,+,Solyc11g071710.2
31458,11,53191158,53192719,+,Solyc11g071720.2
31459,11,53193825,53204095,+,Solyc11g071730.3
31460,11,53204623,53205228,-,Solyc11g071740.2
31461,11,53206524,53206874,-,Solyc11g071750.2
31462,11,53208738,53209334,-,Solyc11g071760.3
31463,11,53212622,53215696,-,Solyc11g071770.1
31464,11,53218401,53218907,-,Solyc11g071780.1
31465,11,53220194,53223754,-,Solyc11g071790.2
31466,11,53223971,53228444,-,Solyc11g071800.2
31467,11,53232733,53239091,-,Solyc11g071810.2
31468,11,53243058,53248383,+,Solyc11g071820.3
31469,11,53248609,53251884,-,Solyc11g071830.2
31470,11,53255854,53263985,+,Solyc11g071840.2
31471,11,53266779,53267849,+,Solyc11g071850.1
31472,11,53273547,53276411,+,Solyc11g071860.2
31473,11,53277460,53281029,+,Solyc11g071870.2
31474,11,53281799,53284500,+,Solyc11g071880.3
31475,11,53284959,53293554,-,Solyc11g071890.3
31476,11,53294884,53295297,+,Solyc11g071900.1
31477,11,53296076,53305177,+,Solyc11g071910.2
31478,11,53307262,53317184,+,Solyc11g071920.3
31479,11,53313868,53324579,-,Solyc11g071930.2
31480,11,53331611,53332357,+,Solyc11g071940.1
31481,11,53333973,53340201,+,Solyc11g071950.3
31482,11,53340505,53344668,-,Solyc11g071960.2
31483,11,53345567,53353444,-,Solyc11g071970.2
31484,11,53358459,53360897,+,Solyc11g071990.2
31485,11,53363460,53367669,-,Solyc11g072000.2
31486,11,53368875,53376176,-,Solyc11g072010.3
31487,11,53377911,53378952,-,Solyc11g072020.1
31488,11,53387396,53390114,-,Solyc11g072030.3
31489,11,53393093,53396059,-,Solyc11g072040.2
31490,11,53397293,53398960,-,Solyc11g072050.1
31491,11,53405038,53411135,+,Solyc11g072060.3
31492,11,53412226,53420300,-,Solyc11g072070.3
31493,11,53425805,53427110,+,Solyc11g072080.1
31494,11,53428481,53434799,+,Solyc11g072090.2
31495,11,53435053,53437118,-,Solyc11g072100.2
31496,11,53438768,53440801,-,Solyc11g072110.2
31497,11,53441675,53443813,-,Solyc11g072120.2
31498,11,53445977,53447663,-,Solyc11g072130.2
31499,11,53448452,53451005,-,Solyc11g072140.3
31500,11,53452541,53456660,-,Solyc11g072150.3
31501,11,53464642,53466846,+,Solyc11g072160.3
31502,11,53468320,53477087,+,Solyc11g072170.2
31503,11,53478179,53480580,-,Solyc11g072180.3
31504,11,53484193,53487839,-,Solyc11g072190.2
31505,11,53490935,53493989,-,Solyc11g072200.2
31506,11,53501518,53502960,+,Solyc11g072210.1
31507,11,53509026,53517100,+,Solyc11g072220.2
31508,11,53517596,53518831,-,Solyc11g072230.1
31509,11,53521703,53524197,-,Solyc11g072240.2
31510,11,53526113,53530185,-,Solyc11g072250.2
31511,11,53533858,53536945,-,Solyc11g072260.2
31512,11,53538179,53541063,-,Solyc11g072270.3
31513,11,53542384,53549202,-,Solyc11g072280.3
31514,11,53549321,53554192,-,Solyc11g072290.3
31515,11,53555067,53561566,-,Solyc11g072300.2
31516,11,53574618,53577017,+,Solyc11g072310.2
31517,11,53583043,53594211,+,Solyc11g072320.3
31518,11,53600867,53611515,+,Solyc11g072330.2
31519,11,53613056,53618391,+,Solyc11g072340.2
31520,11,53620723,53621121,+,Solyc11g072350.1
31521,11,53623603,53623929,+,Solyc11g072360.1
31522,11,53624775,53625086,+,Solyc11g072370.1
31523,11,53625914,53629551,-,Solyc11g072380.2
31524,11,53630520,53639004,+,Solyc11g072390.2
31525,11,53640104,53645403,+,Solyc11g072400.3
31526,11,53646465,53649067,+,Solyc11g072410.2
31527,11,53649194,53677199,-,Solyc11g072430.3
31528,11,53678501,53682583,-,Solyc11g072440.2
31529,11,53686387,53691521,-,Solyc11g072450.2
31530,11,53694435,53709053,+,Solyc11g072460.2
31531,11,53715422,53717649,-,Solyc11g072470.3
31532,11,53731059,53731671,-,Solyc11g072475.1
31533,11,53732805,53736423,-,Solyc11g072480.2
31534,11,53745228,53750512,+,Solyc11g072490.2
31535,11,53761308,53763038,+,Solyc11g072500.2
31536,11,53767546,53771101,+,Solyc11g072510.3
31537,11,53772159,53779920,+,Solyc11g072520.3
31538,11,53780586,53791295,+,Solyc11g072530.2
31539,11,53792108,53795957,+,Solyc11g072540.3
31540,11,53797833,53800819,+,Solyc11g072550.2
31541,11,53800947,53803566,-,Solyc11g072560.3
31542,11,53805912,53808254,-,Solyc11g072570.2
31543,11,53811744,53814408,-,Solyc11g072580.2
31544,11,53821498,53832812,+,Solyc11g072590.3
31545,11,53837481,53840505,-,Solyc11g072600.3
31546,11,53861592,53866693,-,Solyc11g072605.1
31547,11,53892257,53902122,-,Solyc11g072610.3
31548,11,53909673,53909906,+,Solyc11g072620.1
31549,11,53916121,53923384,+,Solyc11g072623.1
31550,11,53916217,53924183,-,Solyc11g072627.1
31551,11,53926544,53930964,+,Solyc11g072630.2
31552,11,53926630,53936354,-,Solyc11g072640.3
31553,11,53938063,53941127,-,Solyc11g072650.3
31554,11,53948497,53953088,+,Solyc11g072660.2
31555,11,53953696,53954509,+,Solyc11g072670.1
31556,11,53956410,53957616,+,Solyc11g072680.1
31557,11,53958617,53964441,+,Solyc11g072690.2
31558,11,53964856,53966646,-,Solyc11g072700.2
31559,11,53970501,53983252,+,Solyc11g072710.3
31560,11,53985063,53987704,+,Solyc11g072720.2
31561,11,53989271,54019756,-,Solyc11g072730.2
31562,11,54021796,54022449,+,Solyc11g072740.1
31563,11,54024910,54025938,-,Solyc11g072750.3
31564,11,54027008,54027928,-,Solyc11g072760.1
31565,11,54028955,54030226,+,Solyc11g072765.1
31566,11,54039411,54041013,+,Solyc11g072770.2
31567,11,54046262,54046468,-,Solyc11g072780.1
31568,11,54055377,54056889,+,Solyc11g072790.2
31569,11,54060452,54064953,-,Solyc11g072800.3
31570,11,54069216,54073217,+,Solyc11g072810.2
31571,11,54074346,54080744,-,Solyc11g072820.3
31572,11,54080751,54081549,-,Solyc11g072825.1
31573,11,54088698,54089618,+,Solyc11g072830.1
31574,11,54090613,54090924,-,Solyc11g072840.1
31575,11,54102808,54104700,+,Solyc11g072850.2
31576,11,54108366,54108677,+,Solyc11g072860.2
31577,11,54109864,54110359,-,Solyc11g072870.1
31578,11,54112075,54117954,-,Solyc11g072880.2
31579,11,54127386,54127847,+,Solyc11g072890.1
31580,11,54134059,54134939,-,Solyc11g072900.1
31581,11,54135699,54138203,-,Solyc11g072910.1
31582,11,54142042,54143401,-,Solyc11g072920.2
31583,11,54148138,54151528,+,Solyc11g072930.3
31584,11,54153151,54154080,+,Solyc11g072935.1
31585,11,54157517,54165984,+,Solyc11g072940.2
31586,11,54166250,54173728,-,Solyc11g072950.3
31587,11,54174243,54176640,-,Solyc11g072960.1
31588,11,54178128,54184613,-,Solyc11g072970.2
31589,11,54187410,54188804,-,Solyc11g072980.1
31590,11,54191278,54192678,-,Solyc11g072990.1
31591,11,54192760,54193175,+,Solyc11g073000.1
31592,11,54204273,54206177,-,Solyc11g073010.1
31593,11,54214912,54216261,-,Solyc11g073020.3
31594,11,54222282,54222668,-,Solyc11g073030.1
31595,11,54222838,54223146,-,Solyc11g073040.1
31596,11,54228617,54232869,+,Solyc11g073050.2
31597,11,54233400,54233903,-,Solyc11g073055.1
31598,11,54236104,54236568,-,Solyc11g073060.3
31599,11,54244549,54244794,-,Solyc11g073070.1
31600,11,54245420,54249768,+,Solyc11g073075.1
31601,11,54249921,54253498,+,Solyc11g073080.3
31602,11,54254406,54255395,-,Solyc11g073090.1
31603,11,54260924,54261898,-,Solyc11g073100.2
31604,11,54267370,54269123,-,Solyc11g073110.2
31605,11,54277695,54278964,+,Solyc11g073120.2
31606,11,54281083,54285611,+,Solyc11g073130.2
31607,11,54286614,54286904,+,Solyc11g073140.2
31608,11,54287487,54288559,+,Solyc11g073150.1
31609,11,54289275,54292196,+,Solyc11g073160.3
31610,11,54292919,54293503,-,Solyc11g073170.1
31611,11,54294051,54294857,-,Solyc11g073180.2
31612,11,54302616,54310389,-,Solyc11g073190.2
31613,11,54311712,54313569,-,Solyc11g073200.2
31614,11,54315112,54316575,+,Solyc11g073210.2
31615,11,54316819,54322310,+,Solyc11g073220.3
31616,11,54324785,54326206,+,Solyc11g073230.1
31617,11,54326296,54327083,+,Solyc11g073231.1
31618,11,54327099,54327689,+,Solyc11g073232.1
31619,11,54327719,54327943,+,Solyc11g073234.1
31620,11,54328018,54328589,+,Solyc11g073236.1
31621,11,54329531,54332374,+,Solyc11g073238.1
31622,11,54332421,54333170,+,Solyc11g073240.2
31623,11,54333859,54334604,-,Solyc11g073250.2
31624,11,54336272,54336950,-,Solyc11g073260.2
31625,11,54337523,54340631,-,Solyc11g073265.1
31626,11,54340635,54343310,-,Solyc11g073270.1
31627,11,54349517,54353105,+,Solyc11g073280.2
31628,11,54353518,54353808,-,Solyc11g073290.1
31629,11,54354852,54360826,-,Solyc11g073300.2
31630,11,54362603,54363612,+,Solyc11g073310.2
31631,11,54375258,54378890,-,Solyc11g073315.1
31632,12,13507,13779,-,Solyc12g005000.1
31633,12,17172,20590,+,Solyc12g005010.2
31634,12,23036,24286,-,Solyc12g005020.2
31635,12,31116,32651,+,Solyc12g005030.3
31636,12,32806,33827,+,Solyc12g005040.2
31637,12,34427,40299,-,Solyc12g005050.2
31638,12,41002,42051,+,Solyc12g005060.1
31639,12,42381,44044,-,Solyc12g005070.2
31640,12,47248,54025,+,Solyc12g005080.2
31641,12,54050,82524,-,Solyc12g005090.3
31642,12,97610,103152,-,Solyc12g150100.1
31643,12,106927,108179,+,Solyc12g005110.2
31644,12,108928,116945,-,Solyc12g005120.2
31645,12,118326,125145,-,Solyc12g005140.2
31646,12,125392,129205,-,Solyc12g005150.2
31647,12,130534,132543,+,Solyc12g005160.3
31648,12,133013,135137,-,Solyc12g005170.2
31649,12,137104,142646,-,Solyc12g005180.2
31650,12,142659,143792,+,Solyc12g005190.3
31651,12,144236,149209,-,Solyc12g005200.3
31652,12,153114,153380,-,Solyc12g005210.1
31653,12,153866,159717,+,Solyc12g005220.2
31654,12,160306,166962,+,Solyc12g005230.3
31655,12,168259,169224,-,Solyc12g005240.1
31656,12,169682,175524,-,Solyc12g005250.2
31657,12,175733,176583,-,Solyc12g005260.1
31658,12,180507,181406,-,Solyc12g005270.2
31659,12,185158,189850,+,Solyc12g005280.3
31660,12,189924,193777,-,Solyc12g005290.2
31661,12,197365,199898,+,Solyc12g005300.2
31662,12,202267,204341,-,Solyc12g005310.2
31663,12,216663,219980,+,Solyc12g005320.3
31664,12,221873,223829,+,Solyc12g005330.2
31665,12,224885,226561,-,Solyc12g005340.3
31666,12,229271,231650,+,Solyc12g005350.2
31667,12,232101,233006,+,Solyc12g005360.3
31668,12,233251,235196,-,Solyc12g005370.2
31669,12,237500,242237,+,Solyc12g005380.3
31670,12,244882,249469,+,Solyc12g005390.2
31671,12,249155,255186,-,Solyc12g005400.3
31672,12,259865,263293,-,Solyc12g005410.2
31673,12,264688,266515,+,Solyc12g005420.2
31674,12,273711,275084,+,Solyc12g005430.1
31675,12,275520,276839,-,Solyc12g005440.1
31676,12,283164,284195,+,Solyc12g005450.1
31677,12,285515,285904,+,Solyc12g005460.2
31678,12,286378,287452,-,Solyc12g005465.2
31679,12,290611,299138,+,Solyc12g005470.2
31680,12,299490,304179,-,Solyc12g005480.2
31681,12,305510,306187,-,Solyc12g005490.1
31682,12,306766,308515,-,Solyc12g005500.3
31683,12,310210,310785,+,Solyc12g005510.3
31684,12,312150,312434,+,Solyc12g005520.1
31685,12,312554,312838,+,Solyc12g005530.1
31686,12,312994,313197,+,Solyc12g005540.1
31687,12,313602,314628,-,Solyc12g005550.3
31688,12,316501,319194,+,Solyc12g005560.1
31689,12,317511,323112,-,Solyc12g005570.2
31690,12,324330,325347,-,Solyc12g005580.2
31691,12,326451,330987,-,Solyc12g005590.2
31692,12,334524,334745,-,Solyc12g005600.1
31693,12,337099,338085,+,Solyc12g005610.3
31694,12,338128,342033,-,Solyc12g005615.1
31695,12,343116,344849,+,Solyc12g005620.1
31696,12,347018,349674,-,Solyc12g005630.2
31697,12,351371,352864,-,Solyc12g005640.2
31698,12,357858,358931,+,Solyc12g005645.1
31699,12,359704,360831,-,Solyc12g005650.2
31700,12,364008,364937,-,Solyc12g005660.2
31701,12,371351,377278,+,Solyc12g005670.2
31702,12,379271,385807,+,Solyc12g005680.3
31703,12,384929,385321,-,Solyc12g005690.1
31704,12,388099,390143,+,Solyc12g005700.2
31705,12,390877,392315,-,Solyc12g005710.3
31706,12,395067,395789,-,Solyc12g005720.1
31707,12,400047,402577,-,Solyc12g005730.2
31708,12,405691,406215,-,Solyc12g005740.1
31709,12,412233,412562,+,Solyc12g005750.1
31710,12,414781,423607,+,Solyc12g005760.2
31711,12,426673,438809,-,Solyc12g005770.3
31712,12,440542,446248,+,Solyc12g005780.3
31713,12,446873,449111,-,Solyc12g005783.1
31714,12,450440,452034,+,Solyc12g005787.1
31715,12,452388,454563,-,Solyc12g005790.2
31716,12,459357,461101,+,Solyc12g005795.1
31717,12,461526,461741,-,Solyc12g005810.1
31718,12,467864,469230,-,Solyc12g005820.3
31719,12,479207,482678,+,Solyc12g005830.3
31720,12,483526,486467,-,Solyc12g005840.2
31721,12,490676,498066,-,Solyc12g005850.2
31722,12,499498,508147,-,Solyc12g005860.2
31723,12,509072,520091,+,Solyc12g005870.3
31724,12,523308,527248,+,Solyc12g005880.2
31725,12,535770,538229,-,Solyc12g005890.3
31726,12,539741,545259,-,Solyc12g005900.3
31727,12,550765,556206,+,Solyc12g005910.2
31728,12,556733,561864,+,Solyc12g005920.2
31729,12,563278,568987,-,Solyc12g005930.2
31730,12,572695,575343,-,Solyc12g005940.2
31731,12,585076,597007,-,Solyc12g005950.2
31732,12,598166,599755,-,Solyc12g005955.1
31733,12,600464,601045,-,Solyc12g005960.3
31734,12,603225,605768,-,Solyc12g005970.1
31735,12,609741,616359,-,Solyc12g005980.2
31736,12,617158,622744,+,Solyc12g005990.2
31737,12,625146,627332,+,Solyc12g006000.1
31738,12,628293,630576,+,Solyc12g006003.1
31739,12,630624,631151,+,Solyc12g006007.1
31740,12,631477,634110,+,Solyc12g006020.1
31741,12,636081,638672,-,Solyc12g006030.2
31742,12,642832,643740,-,Solyc12g006040.3
31743,12,654769,657372,+,Solyc12g006050.2
31744,12,657789,666437,+,Solyc12g006060.2
31745,12,668555,669191,+,Solyc12g006080.2
31746,12,669789,671702,-,Solyc12g006090.1
31747,12,674459,680072,+,Solyc12g006100.2
31748,12,685178,686977,-,Solyc12g006110.3
31749,12,691563,692171,-,Solyc12g006120.3
31750,12,699058,700275,+,Solyc12g006130.3
31751,12,702025,703639,-,Solyc12g006140.2
31752,12,714187,719330,-,Solyc12g006160.2
31753,12,721665,728099,-,Solyc12g006170.2
31754,12,731516,737430,+,Solyc12g006180.2
31755,12,746064,747281,+,Solyc12g006190.1
31756,12,749253,750986,+,Solyc12g006200.1
31757,12,752893,753111,+,Solyc12g006210.1
31758,12,753154,753453,+,Solyc12g006220.3
31759,12,754619,754870,-,Solyc12g006230.3
31760,12,764033,771486,-,Solyc12g006240.2
31761,12,776786,781389,+,Solyc12g006250.3
31762,12,783614,784021,-,Solyc12g006260.1
31763,12,792360,796717,-,Solyc12g006270.2
31764,12,804997,809181,+,Solyc12g006280.3
31765,12,809990,814489,-,Solyc12g006290.2
31766,12,817134,819742,+,Solyc12g006293.1
31767,12,821602,822777,-,Solyc12g006297.1
31768,12,827699,828460,-,Solyc12g006300.2
31769,12,832495,838949,+,Solyc12g006310.2
31770,12,842420,845010,-,Solyc12g006313.1
31771,12,845489,848814,+,Solyc12g006317.1
31772,12,850518,857204,-,Solyc12g006320.3
31773,12,864195,866522,-,Solyc12g006340.3
31774,12,878298,880241,+,Solyc12g006350.3
31775,12,886461,889530,+,Solyc12g006360.3
31776,12,889517,894651,-,Solyc12g006370.3
31777,12,895902,898359,-,Solyc12g006380.2
31778,12,903080,903880,+,Solyc12g006400.2
31779,12,905532,910589,-,Solyc12g006410.3
31780,12,910679,916344,-,Solyc12g006420.2
31781,12,918679,921577,-,Solyc12g006430.3
31782,12,927823,928591,+,Solyc12g006440.2
31783,12,928833,934720,-,Solyc12g006450.2
31784,12,941168,945926,-,Solyc12g006460.2
31785,12,963074,969168,+,Solyc12g006470.2
31786,12,975947,1006407,-,Solyc12g006480.2
31787,12,1007442,1012287,-,Solyc12g006490.2
31788,12,1017445,1018497,+,Solyc12g006500.1
31789,12,1021996,1030019,+,Solyc12g006505.1
31790,12,1036251,1042026,+,Solyc12g006520.2
31791,12,1047030,1055582,+,Solyc12g006530.2
31792,12,1057125,1063932,+,Solyc12g006540.2
31793,12,1065967,1070302,+,Solyc12g006550.2
31794,12,1071376,1072846,+,Solyc12g006560.3
31795,12,1074022,1078636,+,Solyc12g006570.2
31796,12,1078837,1081032,-,Solyc12g006575.1
31797,12,1085544,1086810,+,Solyc12g006590.3
31798,12,1090193,1090947,+,Solyc12g006600.3
31799,12,1097789,1101695,+,Solyc12g006620.2
31800,12,1107384,1111537,-,Solyc12g006630.2
31801,12,1116356,1118575,-,Solyc12g006640.2
31802,12,1121489,1126655,+,Solyc12g006650.2
31803,12,1128487,1132736,+,Solyc12g006660.2
31804,12,1133623,1139728,+,Solyc12g006670.3
31805,12,1150270,1151484,-,Solyc12g006680.2
31806,12,1159101,1161535,-,Solyc12g006690.2
31807,12,1170974,1171745,-,Solyc12g006695.1
31808,12,1171786,1172790,-,Solyc12g006700.3
31809,12,1172800,1175919,-,Solyc12g006705.1
31810,12,1178561,1182863,-,Solyc12g006710.3
31811,12,1187313,1187513,+,Solyc12g006720.1
31812,12,1194785,1195021,+,Solyc12g006730.1
31813,12,1196821,1197114,+,Solyc12g006740.1
31814,12,1198978,1199229,+,Solyc12g006750.1
31815,12,1201285,1201545,+,Solyc12g006760.1
31816,12,1203224,1203475,+,Solyc12g006770.1
31817,12,1205108,1205362,+,Solyc12g006780.2
31818,12,1205490,1211394,-,Solyc12g006790.3
31819,12,1226088,1228906,-,Solyc12g006800.2
31820,12,1242910,1246802,+,Solyc12g006805.1
31821,12,1248370,1249872,+,Solyc12g006820.1
31822,12,1251746,1255252,-,Solyc12g006830.2
31823,12,1257967,1261521,+,Solyc12g006840.2
31824,12,1261923,1268594,-,Solyc12g006850.2
31825,12,1301777,1306337,+,Solyc12g006860.2
31826,12,1319107,1327974,+,Solyc12g006870.2
31827,12,1328332,1334352,-,Solyc12g006880.2
31828,12,1334053,1337570,+,Solyc12g006890.2
31829,12,1337620,1339344,+,Solyc12g006900.1
31830,12,1343668,1348259,-,Solyc12g006920.2
31831,12,1353168,1357938,-,Solyc12g006930.2
31832,12,1371937,1379231,+,Solyc12g006940.2
31833,12,1383644,1388545,-,Solyc12g006950.2
31834,12,1390195,1397902,-,Solyc12g006960.2
31835,12,1403416,1403628,+,Solyc12g006970.1
31836,12,1403708,1406439,-,Solyc12g006973.1
31837,12,1405206,1405603,+,Solyc12g006977.1
31838,12,1419207,1421390,+,Solyc12g006980.2
31839,12,1427804,1437872,-,Solyc12g006990.2
31840,12,1446110,1447873,+,Solyc12g006997.1
31841,12,1448747,1454163,+,Solyc12g007000.3
31842,12,1454438,1461091,+,Solyc12g007010.2
31843,12,1466739,1469934,+,Solyc12g007020.2
31844,12,1471313,1477226,-,Solyc12g007030.3
31845,12,1490053,1492478,-,Solyc12g007040.3
31846,12,1497018,1497728,-,Solyc12g007045.1
31847,12,1504900,1505665,-,Solyc12g007060.1
31848,12,1518832,1520507,+,Solyc12g007070.2
31849,12,1530826,1531449,-,Solyc12g007080.2
31850,12,1538835,1542621,-,Solyc12g007090.2
31851,12,1543338,1547538,-,Solyc12g007100.2
31852,12,1555856,1559730,+,Solyc12g007110.2
31853,12,1561668,1566166,+,Solyc12g007120.2
31854,12,1575338,1582023,-,Solyc12g007130.2
31855,12,1583721,1588955,-,Solyc12g007140.3
31856,12,1593076,1596631,+,Solyc12g007150.3
31857,12,1596910,1599486,-,Solyc12g007160.2
31858,12,1610869,1624916,+,Solyc12g007170.3
31859,12,1621985,1630974,-,Solyc12g007180.2
31860,12,1630986,1631912,-,Solyc12g007190.2
31861,12,1634528,1637555,-,Solyc12g007200.2
31862,12,1639058,1641050,-,Solyc12g007210.2
31863,12,1642045,1646028,-,Solyc12g007220.3
31864,12,1653940,1657814,+,Solyc12g007230.2
31865,12,1671560,1674380,+,Solyc12g007240.3
31866,12,1680764,1682176,+,Solyc12g007250.1
31867,12,1685225,1687303,+,Solyc12g007260.2
31868,12,1689391,1691750,+,Solyc12g007270.3
31869,12,1693052,1697952,+,Solyc12g007280.3
31870,12,1698500,1700049,+,Solyc12g007285.1
31871,12,1701334,1702209,+,Solyc12g007290.1
31872,12,1703802,1704509,+,Solyc12g007300.1
31873,12,1705234,1709909,-,Solyc12g007310.3
31874,12,1713683,1714828,-,Solyc12g007320.1
31875,12,1784113,1787515,+,Solyc12g008320.2
31876,12,1788117,1788317,-,Solyc12g008330.3
31877,12,1789743,1791516,+,Solyc12g008335.1
31878,12,1792588,1797537,+,Solyc12g008340.2
31879,12,1811336,1812235,+,Solyc12g008350.3
