,CHROM,START,END,STRAND,GENE
30473,10,27753647,27757477,+,LOC101259789
30474,10,27762377,27763917,+,LOC112940140
30475,10,27945422,27947202,+,Solyc10g086785.1
30476,10,27968535,27973292,+,LOC101259592
30477,10,28038659,28040995,-,LOC101247674
30478,10,28173688,28173894,+,Solyc10g044820.1
30479,10,28181020,28183720,+,Solyc10g044830.1
30480,10,28221302,28228811,-,Solyc10g044840.2
30481,10,28414780,28414968,-,Solyc10g044860.1
30482,10,28483618,28496399,-,LOC112940092
30483,10,28649763,28650097,-,Solyc10g044880.1
30484,10,28820114,28829100,+,Solyc10g044900.3
30485,10,28852924,28865552,+,Solyc10g044910.2
30486,10,28868262,28868954,+,Solyc10g044920.2
30487,10,28940481,28941280,-,LOC109121330
30488,10,28992051,28992257,-,Solyc10g044940.1
30489,10,28993706,28994934,-,Solyc10g044950.1
30490,10,28997132,29005692,+,Solyc10g044960.3
30491,10,29071774,29081560,-,Solyc10g044965.1
30492,10,29082060,29082364,-,Solyc10g044970.1
30493,10,29245504,29245934,-,Solyc10g044980.3
30494,10,29272292,29273394,+,Solyc10g044982.1
30495,10,29664096,29665382,-,Solyc10g044984.1
30496,10,29665134,29666962,-,Solyc10g044986.1
30497,10,29725365,29726161,+,Solyc10g044988.1
30498,10,29959243,29959656,+,LOC104649795
30499,10,30001497,30001657,-,Solyc10g045020.1
30500,10,30026509,30027399,-,Solyc10g045030.1
30501,10,30034401,30034625,-,Solyc10g045040.1
30502,10,30047718,30048040,-,Solyc10g045050.1
30503,10,30287941,30294682,-,Solyc10g045080.2
30504,10,30314095,30314745,+,Solyc10g045090.3
30505,10,30400755,30403671,+,LOC109121327
30506,10,30688921,30692239,-,Solyc10g045100.2
30507,10,31232440,31233110,-,Solyc10g045103.1
30508,10,31315036,31317112,-,Solyc10g150114.1
30509,10,31317126,31317658,-,Solyc10g045110.1
30510,10,31382084,31382680,-,LOC104649791
30511,10,31633932,31634474,+,Solyc10g045140.1
30512,10,31676359,31680280,+,Solyc10g045150.1
30513,10,31678844,31679650,+,Solyc10g150115.1
30514,10,31679719,31681509,+,Solyc10g045155.1
30515,10,31745840,31809396,-,Solyc10g045157.1
30516,10,31826820,31842102,+,Solyc10g045180.1
30517,10,31833529,31833753,-,Solyc10g045170.1
30518,10,31962081,31964340,+,LOC112940119
30519,10,32055897,32060598,-,Solyc10g045190.3
30520,10,32102045,32103121,-,LOC104649790
30521,10,32222343,32225307,+,Solyc10g045220.1
30522,10,32226625,32227005,-,Solyc10g045230.1
30523,10,32230075,32230293,-,Solyc10g045233.1
30524,10,32230179,32238405,-,Solyc10g045237.1
30525,10,32254683,32259914,+,Solyc10g045240.2
30526,10,32522307,32532615,-,Solyc10g045270.2
30527,10,32558073,32567689,+,Solyc10g045290.2
30528,10,32598829,32601977,-,Solyc10g045310.2
30529,10,32621731,32623651,+,Solyc10g045320.2
30530,10,32643307,32644195,+,LOC101267362
30531,10,32716469,32723339,-,Solyc10g045350.2
30532,10,33114552,33114752,-,Solyc10g045370.1
30533,10,33137837,33143751,-,Solyc10g045380.2
30534,10,33156884,33161815,+,Solyc10g045385.1
30535,10,33200200,33236666,-,Solyc10g045390.2
30536,10,33321035,33321771,+,Solyc10g150116.1
30537,10,33322744,33326461,+,Solyc10g045420.3
30538,10,33350340,33356359,+,Solyc10g045430.2
30539,10,33404950,33407245,+,Solyc10g150117.1
30540,10,33407178,33407336,+,Solyc10g045435.1
30541,10,33433152,33433484,-,Solyc10g045437.1
30542,10,33597494,33602635,-,LOC112940175
30543,10,33650056,33655412,-,LOC109121322
30544,10,33688397,33688557,+,Solyc10g045440.1
30545,10,33700284,33700738,+,Solyc10g045450.1
30546,10,33903885,33905801,+,Solyc10g045453.1
30547,10,33920858,33924695,-,LOC104649692
30548,10,33931434,33936243,-,Solyc10g150118.1
30549,10,34091661,34092671,-,Solyc10g045480.1
30550,10,34099269,34101114,+,Solyc10g045490.2
30551,10,34101430,34108699,-,Solyc10g045510.1
30552,10,34101562,34102780,-,Solyc10g045500.3
30553,10,34106814,34107846,-,Solyc10g045520.2
30554,10,34115035,34147195,-,Solyc10g045525.1
30555,10,34497785,34513153,+,Solyc10g045540.2
30556,10,34533895,34540109,+,Solyc10g045550.2
30557,10,34542398,34545427,+,Solyc10g150119.1
30558,10,34553073,34555784,-,Solyc10g045580.1
30559,10,34739561,34740793,+,Solyc10g045590.1
30560,10,34771373,34778934,+,Solyc10g045600.2
30561,10,34793775,34795124,-,Solyc10g045610.1
30562,10,34830089,34839347,-,LOC112940096
30563,10,34841076,34850665,-,Solyc10g045630.2
30564,10,34902873,34912704,-,Solyc10g045640.2
30565,10,34953616,34954176,-,Solyc10g045650.3
30566,10,34955516,34956391,+,LOC109121264
30567,10,35007556,35008692,-,Solyc10g045690.1
30568,10,35267511,35274030,+,LOC109121224
30569,10,35332931,35334130,+,LOC112942279
30570,10,35383296,35384818,-,LOC112940121
30571,10,35563525,35565020,-,LOC112940125
30572,10,35601209,35602508,-,Solyc10g045720.1
30573,10,35741195,35741722,+,LOC104649786
30574,10,35806091,35807167,-,Solyc10g045723.1
30575,10,35807256,35807580,-,Solyc10g045727.1
30576,10,35842895,35843331,-,Solyc10g045730.1
30577,10,35843905,35844197,-,Solyc10g045740.2
30578,10,35859077,35859867,+,Solyc10g045750.1
30579,10,35861385,35861623,+,Solyc10g045760.3
30580,10,35863851,35864971,+,Solyc10g045765.1
30581,10,35913472,35913846,-,LOC104649784
30582,10,36016439,36017279,+,Solyc10g045770.3
30583,10,36462203,36468441,-,LOC112940189
30584,10,36474151,36477505,+,LOC104649781
30585,10,36492768,36494800,+,Solyc10g045773.1
30586,10,36630758,36646418,+,Solyc10g045777.1
30587,10,36835514,36840958,+,Solyc10g046770.3
30588,10,36958703,36960039,-,Solyc10g046775.1
30589,10,37265379,37265617,-,Solyc10g046790.1
30590,10,37347801,37348147,+,Solyc10g046800.3
30591,10,37348566,37348864,+,Solyc10g046803.1
30592,10,37349039,37349311,+,Solyc10g046807.1
30593,10,37411316,37411822,+,Solyc10g046810.1
30594,10,37416992,37418238,+,Solyc10g046820.3
30595,10,37431751,37432545,+,Solyc10g046830.2
30596,10,37489416,37489838,+,Solyc10g046840.1
30597,10,37865912,37867763,+,Solyc10g046860.1
30598,10,37906756,37907091,-,LOC109121266
30599,10,37973187,37973429,-,Solyc10g046870.1
30600,10,38029816,38030684,-,LOC104649778
30601,10,38034038,38035849,+,Solyc10g046880.1
30602,10,38068536,38069695,+,Solyc10g046920.1
30603,10,38069845,38075959,-,Solyc10g046930.3
30604,10,38301816,38302645,+,LOC109121267
30605,10,38439349,38440033,-,Solyc10g046935.1
30606,10,38763888,38777054,-,LOC109121345
30607,10,38785815,38786204,+,LOC109121268
30608,10,38902419,38906334,-,Solyc10g046970.2
30609,10,38926193,38926563,-,Solyc10g046990.2
30610,10,39076518,39086321,-,Solyc10g047000.2
30611,10,39170470,39174710,+,Solyc10g047030.3
30612,10,39176097,39180172,+,Solyc10g047040.3
30613,10,39189063,39208523,+,Solyc10g047050.2
30614,10,39245200,39247741,+,Solyc10g047060.2
30615,10,39439423,39439643,+,Solyc10g047080.1
30616,10,39523297,39530069,-,LOC104649685
30617,10,39603858,39604294,-,Solyc10g150120.1
30618,10,39611634,39611926,-,Solyc10g150121.1
30619,10,39650026,39650312,-,Solyc10g047090.2
30620,10,39747585,39747811,-,Solyc10g047100.1
30621,10,39780896,39783001,-,Solyc10g047110.2
30622,10,39785054,39791842,-,Solyc10g047120.2
30623,10,39786037,39787882,-,LOC112940094
30624,10,39803954,39808740,+,Solyc10g047130.2
30625,10,39837688,39848562,-,Solyc10g047140.2
30626,10,39860341,39880056,-,Solyc10g047150.3
30627,10,39883437,39883889,-,Solyc10g047160.1
30628,10,39890582,39894362,-,Solyc10g047170.2
30629,10,39911294,39912364,+,Solyc10g047175.1
30630,10,39928240,39929154,-,Solyc10g047180.1
30631,10,39975772,39981236,-,LOC112940116
30632,10,40135980,40136308,-,Solyc10g047200.1
30633,10,40136327,40138040,+,Solyc10g047210.1
30634,10,40152533,40157350,+,Solyc10g047220.2
30635,10,40158003,40158265,-,Solyc10g047230.1
30636,10,40162674,40164559,-,Solyc10g047240.2
30637,10,40165924,40167223,-,LOC112940187
30638,10,40229822,40230012,+,Solyc10g047260.1
30639,10,40252109,40275156,+,Solyc10g047270.2
30640,10,40310839,40316517,+,Solyc10g047290.2
30641,10,40317544,40318810,+,LOC109121217
30642,10,40424134,40443599,+,Solyc10g047300.2
30643,10,40468564,40470122,+,Solyc10g047310.1
30644,10,40503044,40507149,-,Solyc10g047320.2
30645,10,40509770,40510062,-,Solyc10g047330.1
30646,10,40515015,40515691,+,Solyc10g047335.1
30647,10,40522729,40524095,+,Solyc10g047340.2
30648,10,40524162,40526916,-,Solyc10g047350.2
30649,10,40527907,40528681,-,LOC112940196
30650,10,40559817,40564696,-,Solyc10g047360.2
30651,10,40573895,40580850,-,Solyc10g047370.2
30652,10,40730620,40730880,+,Solyc10g047390.1
30653,10,40730928,40731564,+,Solyc10g047400.1
30654,10,40731939,40734557,+,Solyc10g047410.1
30655,10,40735213,40736885,-,Solyc10g047420.3
30656,10,40803163,40803627,-,LOC104649774
30657,10,40816800,40819920,+,Solyc10g047480.1
30658,10,40834567,40835971,-,Solyc10g047490.1
30659,10,40923792,40925570,+,Solyc10g047500.2
30660,10,40937334,40942553,-,Solyc10g047520.1
30661,10,40937810,40939386,+,Solyc10g047510.1
30662,10,40985392,40988209,+,Solyc10g047530.2
30663,10,40988685,40998389,-,LOC101249773
30664,10,41018721,41022450,+,Solyc10g047540.3
30665,10,41101497,41102633,+,Solyc10g047550.1
30666,10,41150579,41151040,-,LOC109121270
30667,10,41351122,41353713,+,Solyc10g047570.2
30668,10,41368744,41369653,+,LOC104649769
30669,10,41387259,41387561,+,Solyc10g047580.1
30670,10,41388106,41390980,+,Solyc10g047590.3
30671,10,41388971,41400790,+,Solyc10g047595.1
30672,10,41402099,41405286,-,Solyc10g047600.1
30673,10,41408813,41413186,-,Solyc10g047610.3
30674,10,41432845,41437133,+,Solyc10g047630.2
30675,10,41464546,41477023,+,Solyc10g047640.3
30676,10,41478086,41480599,+,Solyc10g047650.3
30677,10,41495084,41495868,+,Solyc10g047653.1
30678,10,41497162,41497732,-,Solyc10g047657.1
30679,10,41502832,41504909,+,Solyc10g047660.1
30680,10,41534212,41539213,+,Solyc10g047670.2
30681,10,41560813,41562933,+,Solyc10g047680.3
30682,10,41595769,41599393,+,LOC104649680
30683,10,41629470,41630132,-,LOC112940185
30684,10,41640211,41646789,+,Solyc10g150122.1
30685,10,41685338,41686640,+,LOC112940144
30686,10,41687652,41690260,-,LOC112940142
30687,10,41690318,41691785,-,LOC112940143
30688,10,41743775,41746433,-,Solyc10g047700.3
30689,10,41765253,41769334,-,LOC112942282
30690,10,41770317,41778820,+,LOC104649678
30691,10,41835738,41839192,-,LOC104649677
30692,10,41847655,41851417,+,LOC109121326
30693,10,41883344,41888984,-,LOC109121331
30694,10,41938694,41939220,-,Solyc10g047720.1
30695,10,41991048,41991302,+,Solyc10g047730.1
30696,10,42058094,42058542,-,Solyc10g047740.1
30697,10,42180200,42180862,+,Solyc10g047745.1
30698,10,42233991,42234179,-,Solyc10g047760.1
30699,10,42345349,42358975,-,Solyc10g047763.1
30700,10,42372564,42373218,+,Solyc10g047767.1
30701,10,42388063,42388319,-,Solyc10g047770.1
30702,10,42404795,42405963,-,Solyc10g047780.1
30703,10,42674160,42674446,+,Solyc10g047800.1
30704,10,42683300,42685408,-,Solyc10g047810.3
30705,10,42696139,42698674,+,Solyc10g047820.1
30706,10,42722279,42722920,+,LOC104649767
30707,10,42752406,42753998,+,Solyc10g047821.1
30708,10,42755070,42761235,-,Solyc10g150123.1
30709,10,42755967,42756605,-,Solyc10g047822.1
30710,10,42761769,42765556,+,Solyc10g047825.1
30711,10,42762519,42762647,-,Solyc10g047824.1
30712,10,42784872,42785477,+,Solyc10g047826.1
30713,10,42786499,42787283,+,Solyc10g150124.1
30714,10,42807206,42807916,+,Solyc10g047828.1
30715,10,42815587,42818427,+,Solyc10g047860.1
30716,10,42822919,42823845,-,Solyc10g047865.1
30717,10,42871466,42871828,-,Solyc10g047900.2
30718,10,43049176,43054443,+,Solyc10g047930.2
30719,10,43079895,43086641,-,Solyc10g047950.2
30720,10,43115783,43118045,+,Solyc10g047955.1
30721,10,43166074,43171547,-,Solyc10g047960.3
30722,10,43276015,43278105,+,Solyc10g047970.1
30723,10,43310583,43312689,+,Solyc10g047980.3
30724,10,43355051,43356905,+,Solyc10g047990.3
30725,10,43377215,43378563,+,Solyc10g048000.3
30726,10,43423025,43424139,+,Solyc10g048005.1
30727,10,43429694,43433865,+,Solyc10g048010.2
30728,10,43459677,43460307,-,Solyc10g048015.1
30729,10,43593972,43594763,-,Solyc10g048030.2
30730,10,43661417,43661871,+,Solyc10g048040.1
30731,10,43748580,43749850,-,Solyc10g048050.1
30732,10,43762267,43768248,+,LOC112940149
30733,10,43820167,43820240,+,Solyc10g048060.2
30734,10,43857054,43858222,-,Solyc10g150125.1
30735,10,43863080,43864406,-,Solyc10g048070.2
30736,10,43884674,43886090,+,LOC104649672
30737,10,43955396,43955674,+,Solyc10g048080.3
30738,10,43976586,43976848,-,Solyc10g048090.1
30739,10,44054795,44055561,+,Solyc10g048100.3
30740,10,44174261,44174879,-,Solyc10g048110.1
30741,10,44218676,44220612,+,Solyc10g048120.3
30742,10,44224227,44224765,-,Solyc10g048130.3
30743,10,44314950,44316598,+,Solyc10g048140.2
30744,10,44343169,44344410,+,Solyc10g048150.3
30745,10,44370127,44371657,+,Solyc10g048180.1
30746,10,44390543,44401811,-,Solyc10g086783.1
30747,10,44425233,44425952,+,Solyc10g048190.1
30748,10,44496456,44497320,+,Solyc10g048195.1
30749,10,44531642,44536463,+,Solyc10g049210.3
30750,10,44559837,44574442,-,Solyc10g049213.1
30751,10,44569919,44570531,-,Solyc10g049217.1
30752,10,44573536,44573718,-,Solyc10g049230.1
30753,10,44642432,44644042,+,Solyc10g049250.3
30754,10,44649372,44650052,+,Solyc10g150126.1
30755,10,44676984,44694247,+,Solyc10g049260.2
30756,10,44699404,44700956,+,Solyc10g049265.1
30757,10,44766709,44770214,+,Solyc10g049270.2
30758,10,44782588,44787477,-,Solyc10g049280.2
30759,10,44788885,44789541,-,Solyc10g049283.1
30760,10,44797450,44798194,-,Solyc10g049287.1
30761,10,44816630,44819264,+,LOC112940073
30762,10,44818325,44820042,+,LOC112940138
30763,10,44852960,44854222,+,Solyc10g049300.3
30764,10,44857547,44863460,-,LOC112940183
30765,10,44875683,44875754,+,TRNAP-CGG
30766,10,44907669,44908273,+,Solyc10g049305.1
30767,10,44989580,44990580,-,Solyc10g049330.3
30768,10,45101807,45104583,+,Solyc10g049335.1
30769,10,45124802,45125650,-,Solyc10g049340.1
30770,10,45155157,45155997,-,Solyc10g049350.1
30771,10,45168177,45174939,-,Solyc10g049360.2
30772,10,45244695,45258822,+,LOC104649759
30773,10,45354810,45355536,-,Solyc10g049365.1
30774,10,45417758,45420501,+,Solyc10g049370.2
30775,10,45470207,45471299,+,Solyc10g049380.1
30776,10,45536697,45537005,-,Solyc10g049410.1
30777,10,45680927,45681736,+,Solyc10g049415.1
30778,10,45703497,45704354,+,Solyc10g049420.2
30779,10,45736470,45737577,+,Solyc10g049425.1
30780,10,45810675,45810985,-,Solyc10g049430.1
30781,10,45811003,45812075,-,Solyc10g049450.2
30782,10,45811083,45811285,-,Solyc10g049440.1
30783,10,45829354,45831899,-,Solyc10g049470.1
30784,10,45833258,45838858,+,Solyc10g049472.1
30785,10,45836704,45839062,+,Solyc10g049474.1
30786,10,45912846,45913516,+,Solyc10g049476.1
30787,10,45929346,45929788,+,Solyc10g049478.1
30788,10,45970878,45973432,+,Solyc10g049500.1
30789,10,45980353,45981883,-,Solyc10g049510.3
30790,10,45992837,45996353,-,Solyc10g049515.1
30791,10,45993929,46002739,+,Solyc10g049530.3
30792,10,45996229,45996435,-,Solyc10g049520.1
30793,10,45996644,46000108,-,LOC104649665
30794,10,46012933,46013315,+,Solyc10g049540.1
30795,10,46023116,46023882,-,Solyc10g049550.3
30796,10,46057041,46066023,-,Solyc10g049560.3
30797,10,46076913,46085148,+,Solyc10g049570.3
30798,10,46082007,46084349,-,Solyc10g049580.2
30799,10,46088013,46091927,+,Solyc10g049585.1
30800,10,46102226,46102536,+,Solyc10g049590.1
30801,10,46138988,46142969,+,Solyc10g049600.3
30802,10,46169884,46170576,-,Solyc10g049605.1
30803,10,46194676,46196322,+,Solyc10g049620.2
30804,10,46196227,46202054,-,LOC112940091
30805,10,46215894,46218987,-,Solyc10g049630.2
30806,10,46228200,46230733,-,Solyc10g049640.2
30807,10,46238087,46238611,-,LOC104649756
30808,10,46241293,46244480,-,Solyc10g049650.3
30809,10,46250679,46253949,-,Solyc10g049660.2
30810,10,46302503,46308933,-,Solyc10g049667.1
30811,10,46303630,46304208,+,Solyc10g049663.1
30812,10,46342427,46347774,+,Solyc10g049710.2
30813,10,46381729,46382085,-,Solyc10g049715.1
30814,10,46419908,46421945,+,Solyc10g049720.2
30815,10,46462844,46470868,+,Solyc10g049750.3
30816,10,46497145,46500900,-,Solyc10g049755.1
30817,10,46515929,46518337,-,LOC112940202
30818,10,46553532,46556542,+,LOC104649754
30819,10,46607176,46607558,+,Solyc10g049770.1
30820,10,46616316,46616998,-,Solyc10g049773.1
30821,10,46686344,46686979,+,LOC104649753
30822,10,46734666,46735484,-,Solyc10g049775.1
30823,10,46736298,46738468,-,Solyc10g049777.1
30824,10,46741526,46742846,+,Solyc10g049780.1
30825,10,46743303,46744385,+,Solyc10g049790.1
30826,10,46744573,46749237,-,Solyc10g049800.2
30827,10,46773511,46773582,+,TRNAG-UCC
30828,10,46773659,46802831,+,Solyc10g049810.1
30829,10,46781464,46781535,-,TRNAP-AGG
30830,10,46786389,46786460,-,TRNAP-UGG
30831,10,46789133,46789203,-,TRNAP-UGG
30832,10,46790318,46790389,-,TRNAP-AGG
30833,10,46791914,46791985,-,TRNAP-UGG
30834,10,46793633,46793704,-,TRNAP-AGG
30835,10,46796978,46797049,-,TRNAP-UGG
30836,10,46798136,46798207,-,TRNAP-AGG
30837,10,46799014,46799085,-,TRNAP-UGG
30838,10,46813196,46813672,+,Solyc10g049815.1
30839,10,46819668,46819739,-,Solyc10g049830.1
30840,10,46853870,46854156,-,Solyc10g049840.1
30841,10,46880598,46891558,+,Solyc10g049850.3
30842,10,46895387,46895905,-,Solyc10g049870.1
30843,10,46906196,46921600,-,LOC104649656
30844,10,47031094,47034908,+,Solyc10g049890.3
30845,10,47038798,47038964,-,Solyc10g049900.1
30846,10,47039804,47041718,+,Solyc10g049910.2
30847,10,47044819,47044903,-,Solyc10g049913.1
30848,10,47047559,47050851,-,Solyc10g049917.1
30849,10,47053029,47053113,-,Solyc10g049930.1
30850,10,47058791,47066293,+,LOC112940139
30851,10,47084145,47084467,-,Solyc10g049940.1
30852,10,47125197,47144934,+,LOC109121281
30853,10,47176615,47177435,+,Solyc10g049945.1
30854,10,47198722,47200584,-,LOC101252828
30855,10,47206435,47208351,+,Solyc10g049970.2
30856,10,47268148,47268302,-,Solyc10g049980.1
30857,10,47337416,47337874,+,Solyc10g049990.1
30858,10,47380812,47395132,+,LOC104649655
30859,10,47399498,47402857,-,Solyc10g049993.1
30860,10,47419468,47432093,+,Solyc10g049997.1
30861,10,47549554,47550610,+,Solyc10g050030.2
30862,10,47550790,47551002,+,Solyc10g050040.1
30863,10,47563860,47564678,-,Solyc10g050050.1
30864,10,47573523,47575107,-,Solyc10g050055.1
30865,10,47600021,47602542,-,Solyc10g050060.2
30866,10,47614451,47617266,+,Solyc10g050065.1
30867,10,47634092,47634615,+,Solyc10g050080.3
30868,10,47668277,47669741,-,Solyc10g050085.1
30869,10,47711105,47711355,+,Solyc10g050090.1
30870,10,47713792,47716734,+,Solyc10g150127.1
30871,10,47718804,47722058,-,Solyc10g050100.1
30872,10,47721939,47725586,-,Solyc10g050105.1
30873,10,47732616,47734210,+,Solyc10g050110.1
30874,10,47825287,47825997,+,LOC101249594
30875,10,47926433,47927083,-,Solyc10g050140.1
30876,10,47948555,47948719,-,Solyc10g050150.1
30877,10,47959376,47962828,-,Solyc10g050160.2
30878,10,47985127,47996040,-,Solyc10g050170.3
30879,10,47998008,47998162,+,Solyc10g050180.1
30880,10,48019829,48021887,-,Solyc10g050190.3
30881,10,48032875,48033510,+,Solyc10g050200.1
30882,10,48034094,48036120,-,Solyc10g050210.3
30883,10,48056494,48069270,+,Solyc10g050220.2
30884,10,48084638,48085544,-,Solyc10g050223.1
30885,10,48087168,48089195,-,Solyc10g050227.1
30886,10,48095687,48110317,+,Solyc10g050230.3
30887,10,48207739,48208161,+,Solyc10g050250.1
30888,10,48326898,48330351,+,LOC112940174
30889,10,48357546,48358739,+,LOC109121329
30890,10,48622770,48639400,-,LOC112940182
30891,10,48877321,48884931,+,LOC104649647
30892,10,48877892,48878666,-,Solyc10g050310.1
30893,10,48878745,48879191,+,Solyc10g050320.2
30894,10,48881918,48883790,+,Solyc10g050323.1
30895,10,48885569,48888165,+,Solyc10g050325.2
30896,10,48978224,48978883,-,LOC104649744
30897,10,49086027,49086475,-,Solyc10g050350.1
30898,10,49140749,49144901,-,LOC109121230
30899,10,49314608,49315796,+,Solyc10g050370.2
30900,10,49400060,49402262,-,Solyc10g050400.1
30901,10,49478424,49490937,+,LOC112940171
30902,10,49576655,49580538,+,LOC101247268
30903,10,49606344,49608333,-,Solyc10g050420.3
30904,10,49664735,49666179,+,Solyc10g050430.1
30905,10,49666955,49668536,-,Solyc10g050440.2
30906,10,49677303,49678351,+,Solyc10g050445.1
30907,10,49677867,49681243,+,Solyc10g050450.2
30908,10,49697903,49700437,+,Solyc10g050453.1
30909,10,49701145,49702317,+,Solyc10g050457.1
30910,10,49702122,49703884,-,Solyc10g050460.1
30911,10,49706759,49709316,+,Solyc10g050470.3
30912,10,49718031,49718585,+,Solyc10g050490.1
30913,10,49741333,49747054,-,LOC104649642
30914,10,49783139,49783345,+,Solyc10g050500.2
30915,10,49830305,49830475,+,Solyc10g050510.1
30916,10,49845154,49845508,-,Solyc10g050513.1
30917,10,49849924,49850262,-,Solyc10g050517.1
30918,10,49866904,49867872,-,Solyc10g050530.2
30919,10,49887879,49921615,-,Solyc10g050540.2
30920,10,49935665,49939172,-,Solyc10g050550.3
30921,10,49959099,49959311,-,Solyc10g050560.1
30922,10,50013340,50014745,-,Solyc10g050570.1
30923,10,50052068,50053034,-,Solyc10g050580.1
30924,10,50086517,50086671,-,Solyc10g050590.1
30925,10,50086760,50087238,-,Solyc10g050600.1
30926,10,50087290,50088756,-,Solyc10g050610.1
30927,10,50094875,50095095,+,Solyc10g050620.1
30928,10,50166879,50168261,-,Solyc10g050630.1
30929,10,50174618,50174838,+,Solyc10g050640.1
30930,10,50265243,50271784,-,LOC101249408
30931,10,50277637,50278891,-,Solyc10g050690.2
30932,10,50295460,50295798,-,Solyc10g050700.1
30933,10,50297001,50297743,-,Solyc10g050710.1
30934,10,50307475,50309887,-,Solyc10g050720.2
30935,10,50358274,50359793,+,Solyc10g050730.2
30936,10,50366075,50374158,+,Solyc10g150128.1
30937,10,50374698,50376272,-,Solyc10g050740.1
30938,10,50377242,50378854,-,Solyc10g050750.3
30939,10,50464016,50464180,+,Solyc10g050770.1
30940,10,50497095,50498989,+,Solyc10g050773.1
30941,10,50570889,50572381,+,LOC109121344
30942,10,50601851,50618085,+,LOC104649640
30943,10,50660230,50669366,+,LOC109121358
30944,10,50808945,50811436,+,Solyc10g050777.1
30945,10,50812201,50815476,-,LOC112940110
30946,10,50815523,50817283,-,LOC112940114
30947,10,50830953,50838609,+,Solyc10g050840.3
30948,10,50874594,50883459,-,Solyc10g050850.2
30949,10,50885277,50893205,-,Solyc10g050860.3
30950,10,50930861,50934688,-,Solyc10g050870.3
30951,10,50938814,50942912,-,LOC112940075
30952,10,51041328,51042674,+,Solyc10g050880.2
30953,10,51044830,51047433,-,Solyc10g050890.2
30954,10,51058730,51060808,-,Solyc10g050895.1
30955,10,51085660,51086169,+,Solyc10g050900.1
30956,10,51090601,51105141,-,Solyc10g050910.1
30957,10,51112438,51112710,+,Solyc10g050920.2
30958,10,51122997,51123506,+,LOC101268727
30959,10,51127825,51128510,-,Solyc10g050940.1
30960,10,51143131,51143616,+,Solyc10g050950.1
30961,10,51184536,51184888,-,Solyc10g050960.3
30962,10,51186333,51187424,+,Solyc10g050970.1
30963,10,51191786,51191986,+,Solyc10g050980.1
30964,10,51237697,51240170,-,Solyc10g050990.2
30965,10,51266702,51268183,+,LOC109121286
30966,10,51269622,51271492,+,Solyc10g050993.1
30967,10,51276885,51284032,-,Solyc10g150129.1
30968,10,51278292,51280563,+,LOC104649635
30969,10,51282424,51283904,-,Solyc10g051010.3
30970,10,51284347,51289831,-,Solyc10g051020.2
30971,10,51292521,51295504,-,Solyc10g051030.2
30972,10,51311361,51312323,-,Solyc10g051035.1
30973,10,51369702,51372284,+,Solyc10g051050.3
30974,10,51378734,51383345,-,LOC112940150
30975,10,51387516,51388316,+,Solyc10g051070.1
30976,10,51391009,51401533,-,Solyc10g051080.1
30977,10,51419888,51421278,+,Solyc10g051090.3
30978,10,51422308,51424431,+,LOC109121287
30979,10,51431928,51439496,-,Solyc10g051110.1
30980,10,51445115,51447966,-,Solyc10g051120.3
30981,10,51473945,51474409,-,Solyc10g051125.1
30982,10,51474345,51477739,-,Solyc10g051130.3
30983,10,51479304,51498723,-,Solyc10g051140.3
30984,10,51496497,51501631,-,Solyc10g051150.3
30985,10,51564015,51565057,+,Solyc10g051160.2
30986,10,51566059,51566739,-,Solyc10g051165.1
30987,10,51606927,51608641,+,Solyc10g051170.2
30988,10,51610970,51611542,+,Solyc10g051180.1
30989,10,51623093,51624058,+,LOC112940135
30990,10,51630729,51634826,-,Solyc10g051200.2
30991,10,51689826,51690194,+,Solyc10g051210.1
30992,10,51712260,51714708,+,Solyc10g051215.1
30993,10,51715214,51717080,+,Solyc10g051220.3
30994,10,51726353,51726501,+,Solyc10g051230.1
30995,10,51726567,51726761,+,Solyc10g051240.1
30996,10,51727112,51727420,+,Solyc10g051250.1
30997,10,51738959,51739753,-,Solyc10g051255.1
30998,10,51746198,51747174,+,Solyc10g051260.3
30999,10,51768415,51769403,+,LOC112940104
31000,10,51769447,51772873,-,Solyc10g051270.2
31001,10,51773234,51774902,+,LOC112940169
31002,10,51774900,51778118,+,Solyc10g150130.1
31003,10,51779316,51780423,-,LOC112940108
31004,10,51780594,51781750,-,LOC112940077
31005,10,51789963,51790321,+,Solyc10g150131.1
31006,10,51797479,51798021,+,LOC104649734
31007,10,51802353,51809309,-,Solyc10g051300.2
31008,10,51834482,51839794,-,Solyc10g051310.2
31009,10,51868503,51870322,+,LOC101263356
31010,10,51885251,51888614,+,Solyc10g051330.3
31011,10,51888873,51896341,-,Solyc10g051340.2
31012,10,51897182,51902153,-,Solyc10g051350.2
31013,10,51903845,51903916,+,TRNAQ-CUG
31014,10,51909879,51910473,-,Solyc10g051360.1
31015,10,51940359,51941069,-,Solyc10g051370.3
31016,10,51957922,51958936,+,Solyc10g051373.1
31017,10,51997959,51998964,+,Solyc10g051377.1
31018,10,52666489,52666677,-,Solyc10g052450.1
31019,10,52729979,52731152,+,Solyc10g052470.1
31020,10,52761976,52763561,-,Solyc10g052480.1
31021,10,52763919,52765178,-,LOC112940078
31022,10,52768164,52770303,+,Solyc10g052490.2
31023,10,52789940,52792528,+,Solyc10g052500.2
31024,10,52793544,52795706,+,Solyc10g052510.2
31025,10,52802510,52803184,+,Solyc10g052515.1
